frame_idx,timestamp_ms,h0_p0_x,h0_p0_y,h0_p1_x,h0_p1_y,h0_p2_x,h0_p2_y,h0_p3_x,h0_p3_y,h0_p4_x,h0_p4_y,h0_p5_x,h0_p5_y,h0_p6_x,h0_p6_y,h0_p7_x,h0_p7_y,h0_p8_x,h0_p8_y,h0_p9_x,h0_p9_y,h0_p10_x,h0_p10_y,h0_p11_x,h0_p11_y,h0_p12_x,h0_p12_y,h0_p13_x,h0_p13_y,h0_p14_x,h0_p14_y,h0_p15_x,h0_p15_y,h0_p16_x,h0_p16_y,h0_p17_x,h0_p17_y,h0_p18_x,h0_p18_y,h0_p19_x,h0_p19_y,h0_p20_x,h0_p20_y,h1_p0_x,h1_p0_y,h1_p1_x,h1_p1_y,h1_p2_x,h1_p2_y,h1_p3_x,h1_p3_y,h1_p4_x,h1_p4_y,h1_p5_x,h1_p5_y,h1_p6_x,h1_p6_y,h1_p7_x,h1_p7_y,h1_p8_x,h1_p8_y,h1_p9_x,h1_p9_y,h1_p10_x,h1_p10_y,h1_p11_x,h1_p11_y,h1_p12_x,h1_p12_y,h1_p13_x,h1_p13_y,h1_p14_x,h1_p14_y,h1_p15_x,h1_p15_y,h1_p16_x,h1_p16_y,h1_p17_x,h1_p17_y,h1_p18_x,h1_p18_y,h1_p19_x,h1_p19_y,h1_p20_x,h1_p20_y
109,3635,162.40251541137695,251.06750965118408,143.85165214538574,230.82401990890503,120.87716102600098,215.55729389190674,102.81008720397949,204.14958000183105,90.25750160217285,193.8127326965332,105.82461357116699,232.53662109375,83.62673759460449,226.9332504272461,69.63740825653076,225.32830238342285,57.61188983917236,224.36461687088013,105.28435707092285,248.677875995636,81.4650821685791,248.81625652313232,66.30663394927979,249.95602369308472,54.1713285446167,251.05045080184937,109.36288833618164,263.9004850387573,87.23748207092285,268.7579655647278,73.35202217102051,271.4280939102173,62.03932285308838,272.28856801986694,117.69210815429688,278.1320285797119,102.0991325378418,288.24642419815063,91.42562866210938,293.66583824157715,81.37246131896973,296.6689896583557,907.664794921875,336.47619009017944,932.7949523925781,308.6618971824646,969.234619140625,288.3540987968445,998.4104156494141,271.7876601219177,1017.6087188720703,254.13668632507324,1015.5201721191406,325.2162981033325,1059.001235961914,323.06154012680054,1086.391372680664,322.09465742111206,1109.2176055908203,322.48844861984253,1012.7183532714844,350.149405002594,1059.6109008789062,357.8275179862976,1088.1353759765625,361.36359214782715,1111.6673278808594,363.8762426376343,1000.3104400634766,371.16116523742676,1040.4562377929688,385.93640327453613,1065.2420043945312,393.2484483718872,1086.9868469238281,397.77653217315674,980.198974609375,388.701696395874,1005.5696105957031,407.6150894165039,1021.3317108154297,418.7166452407837,1036.3194274902344,426.67057514190674
110,3668,164.8236083984375,249.77329015731812,147.0119571685791,229.14918422698975,124.62759017944336,213.8367748260498,107.1662425994873,202.1654748916626,95.40345191955566,191.18818044662476,110.3165340423584,230.6476378440857,88.82960319519043,224.8794937133789,75.14229774475098,222.93768167495728,63.411550521850586,221.58162117004395,109.40535545349121,246.5354561805725,85.61911582946777,246.5336537361145,70.42338371276855,247.57437229156494,58.330955505371094,248.6007785797119,113.10580253601074,261.5728211402893,91.18207931518555,266.19733572006226,77.52820491790771,268.5864329338074,66.49333000183105,269.41802501678467,121.15677833557129,275.7281255722046,105.7120132446289,285.6796360015869,95.1596736907959,291.2575149536133,85.29247283935547,294.69252347946167,909.3687438964844,334.1481828689575,934.8457336425781,305.8364152908325,972.4137115478516,285.1255989074707,1001.3360595703125,268.30201148986816,1020.123291015625,251.1142873764038,1018.4750366210938,321.6910171508789,1060.7996368408203,318.7662076950073,1088.170394897461,317.5494074821472,1110.5581665039062,317.9788827896118,1015.8209228515625,346.7398452758789,1061.4631652832031,354.5149898529053,1089.3716430664062,359.3786287307739,1111.8663787841797,363.6432981491089,1003.2117462158203,367.8635501861572,1041.8687438964844,382.2981262207031,1066.7092895507812,389.83569145202637,1087.9369354248047,395.0509786605835,982.67822265625,385.3411674499512,1007.1253967285156,403.1035280227661,1023.0618286132812,413.6660671234131,1037.9654693603516,421.6226577758789
111,3702,165.99769592285156,250.16907691955566,148.89822959899902,229.16658639907837,128.12175750732422,213.95713090896606,111.31141662597656,201.8730926513672,99.59152221679688,191.00958824157715,114.02273178100586,230.50756216049194,92.31444358825684,224.6674919128418,78.45704078674316,222.66353845596313,66.71958923339844,221.5944528579712,112.76939392089844,246.46252155303955,89.2717170715332,246.42921924591064,74.3834638595581,247.35653400421143,62.67866611480713,248.4945845603943,115.89101791381836,261.54833793640137,94.80569839477539,266.1710500717163,81.33235931396484,268.368616104126,70.62643051147461,269.1265654563904,123.17620277404785,275.63426971435547,108.24843406677246,285.63101291656494,97.75968551635742,291.15657806396484,88.31299781799316,294.565966129303,911.6603088378906,333.0985379219055,936.4798736572266,304.68122005462646,973.6717224121094,283.86066913604736,1002.3786163330078,267.61131048202515,1020.6369781494141,249.80075597763062,1020.2717590332031,320.52865505218506,1063.459243774414,317.55932092666626,1090.7797241210938,316.7340588569641,1113.0096435546875,317.55314111709595,1017.2208404541016,344.9151277542114,1063.6743927001953,354.1532564163208,1092.0142364501953,359.8083829879761,1114.4750213623047,364.54185962677,1004.6321868896484,365.67542552948,1043.6444854736328,379.8006248474121,1068.8032531738281,386.46241664886475,1090.0061798095703,390.8212423324585,984.3695068359375,383.11102867126465,1008.7779235839844,400.86750984191895,1024.658432006836,411.0510206222534,1039.2874145507812,418.3477020263672
112,3735,167.45243072509766,251.26037120819092,150.2598762512207,230.1492190361023,129.38671112060547,215.1570439338684,112.41374969482422,203.1832981109619,100.5185317993164,192.74508476257324,115.02584457397461,231.63969039916992,93.02717208862305,225.9359836578369,79.19717311859131,223.9815330505371,67.47127056121826,222.8557562828064,113.52273941040039,247.60743856430054,89.65651512145996,247.41863250732422,74.66248035430908,248.37950706481934,62.84221649169922,249.5446801185608,116.57510757446289,262.57474422454834,95.37710189819336,267.73372650146484,82.13985443115234,269.8294973373413,71.53156280517578,270.3752088546753,124.04643058776855,276.38925790786743,109.26736831665039,286.36070251464844,98.80838394165039,291.7443037033081,89.29948806762695,294.9181294441223,912.2095489501953,332.65923500061035,938.0125427246094,304.88935947418213,974.3719482421875,283.63813161849976,1002.7435302734375,267.46400356292725,1021.2400817871094,250.7494854927063,1020.4498291015625,320.51666021347046,1062.2972869873047,317.57961988449097,1089.2111206054688,315.9702730178833,1111.4508056640625,315.9265422821045,1017.6845550537109,344.942421913147,1063.125,353.2532572746277,1091.0485076904297,358.74749422073364,1113.6624908447266,363.699688911438,1005.0634002685547,365.8491039276123,1043.4707641601562,379.6954822540283,1068.1539154052734,386.96070671081543,1089.0108489990234,391.99368953704834,984.4650268554688,383.402681350708,1008.9848327636719,401.06101512908936,1024.975357055664,411.6255712509155,1039.712142944336,419.3928623199463
113,3768,168.4708023071289,251.46267414093018,151.03602409362793,230.6113314628601,128.86608123779297,216.07734203338623,111.73541069030762,204.18363332748413,100.0830078125,193.25856685638428,113.60158920288086,233.6180019378662,91.3917350769043,227.89103507995605,77.73537635803223,225.8267641067505,65.84730625152588,224.70454931259155,112.31030464172363,249.76346254348755,88.35594177246094,249.30248737335205,73.55840682983398,250.13062477111816,61.83341026306152,251.33081674575806,116.03435516357422,264.6520400047302,94.83770370483398,269.46857929229736,81.95402145385742,271.22838735580444,71.52924537658691,271.75585985183716,124.53103065490723,278.3852291107178,109.5132827758789,288.05965662002563,99.07035827636719,293.21900367736816,89.59970474243164,296.41769886016846,910.9368133544922,334.3587255477905,935.6488037109375,306.9974684715271,972.9918670654297,285.52239418029785,1001.5837097167969,269.1557049751282,1020.4097747802734,252.51229763031006,1018.1488800048828,322.80372619628906,1061.9790649414062,320.2013397216797,1089.6640014648438,319.1387987136841,1112.188491821289,319.35221672058105,1015.4518890380859,346.7333221435547,1062.3866271972656,356.60104036331177,1091.7262268066406,362.355751991272,1114.453125,366.7255210876465,1002.9990386962891,367.5590658187866,1042.7400207519531,381.91060066223145,1068.1626892089844,388.7717342376709,1088.9815521240234,393.11789989471436,982.7961730957031,385.2560234069824,1007.8092193603516,403.53843212127686,1024.541244506836,414.31434631347656,1039.68505859375,422.39208698272705
114,3802,168.37928771972656,253.34738731384277,150.74378967285156,232.5235104560852,128.6838150024414,218.4227728843689,111.44715309143066,207.0638108253479,99.76125717163086,196.58690929412842,113.57812881469727,235.8643627166748,91.11888885498047,229.91464376449585,77.53325462341309,227.68429040908813,65.83335399627686,226.4739489555359,112.57138252258301,251.91916465759277,88.3388614654541,251.5531611442566,73.65325450897217,252.4865484237671,62.05611705780029,253.93807411193848,116.50132179260254,266.6533327102661,95.13357162475586,271.6697931289673,82.29581832885742,273.8111615180969,71.82016372680664,274.84615087509155,125.27986526489258,280.0537133216858,110.54841995239258,290.0644254684448,100.19938468933105,295.4824233055115,90.75063705444336,299.07838582992554,910.6607818603516,335.25336027145386,937.1612548828125,308.7692070007324,974.3392944335938,288.80067586898804,1003.0558013916016,272.7696704864502,1021.7713165283203,255.3320074081421,1017.7436065673828,325.914831161499,1062.1054077148438,324.20244455337524,1090.0032043457031,323.5474920272827,1112.5804901123047,324.13427352905273,1014.6839141845703,349.6767783164978,1061.606674194336,359.7748875617981,1090.9434509277344,365.46586990356445,1113.7516784667969,369.8640489578247,1001.8132781982422,369.97764587402344,1043.087387084961,386.315860748291,1068.641128540039,393.94659519195557,1090.0006866455078,399.03056144714355,980.9941864013672,386.676607131958,1005.0078582763672,405.07694721221924,1021.1160278320312,415.69725036621094,1035.9852600097656,423.562388420105
115,3835,169.71834182739258,256.04923009872437,152.45929718017578,234.9659299850464,130.59168815612793,220.69846630096436,113.56195449829102,210.03187894821167,101.98533058166504,199.98887300491333,115.87409019470215,237.57516145706177,92.92803764343262,232.2306776046753,78.94905090332031,230.35130739212036,67.29468822479248,229.42656755447388,114.65876579284668,254.1953945159912,90.04579544067383,254.31457042694092,74.92003917694092,255.56484460830688,63.556504249572754,257.21826553344727,118.56931686401367,269.1651463508606,96.7498779296875,274.5325469970703,83.76850128173828,276.6648817062378,73.70867729187012,277.5629925727844,127.28365898132324,282.46001958847046,112.18852996826172,292.77886390686035,101.94582939147949,298.438925743103,92.95334815979004,301.99358224868774,910.5396270751953,340.05260467529297,935.9490203857422,312.9763698577881,973.4416961669922,292.7347254753113,1002.7881622314453,276.86686277389526,1021.9847869873047,259.5679020881653,1016.1985015869141,330.89404106140137,1059.9457550048828,330.1306200027466,1087.45849609375,330.08897066116333,1109.7672271728516,330.91590642929077,1013.3230590820312,354.50732946395874,1059.7798156738281,365.6555128097534,1088.5496520996094,371.31819248199463,1111.030044555664,375.62551975250244,1000.3893280029297,374.5068883895874,1040.4139709472656,390.6407833099365,1065.4598236083984,398.76676082611084,1086.532974243164,404.7386884689331,979.6123504638672,390.7312488555908,1002.5863647460938,409.1624879837036,1017.9440307617188,420.24580478668213,1032.1409606933594,429.09881114959717
116,3868,169.15586471557617,258.2588768005371,151.96642875671387,237.48435258865356,129.89567756652832,223.39335680007935,112.57222175598145,211.79737329483032,100.91192245483398,201.13082885742188,115.59388160705566,240.68405628204346,93.10531616210938,234.930739402771,79.22182083129883,232.8714680671692,67.4343490600586,231.703462600708,114.40694808959961,257.00210094451904,90.2639102935791,256.9755792617798,75.32651424407959,258.06687355041504,63.8297176361084,259.37615633010864,118.06605339050293,271.8569254875183,96.68224334716797,277.1221661567688,83.7734603881836,279.20536279678345,73.64471435546875,279.9094748497009,126.32497787475586,285.08800506591797,111.85783386230469,295.43899297714233,101.64266586303711,301.0661816596985,92.47013092041016,304.60083961486816,909.154052734375,342.7020478248596,934.0870666503906,316.86662435531616,971.9633483886719,297.05368280410767,1001.6046142578125,281.26328229904175,1021.0366821289062,264.0311622619629,1014.8760223388672,334.84553575515747,1057.9159545898438,334.26190853118896,1085.5516815185547,334.47468280792236,1107.8250122070312,335.64594984054565,1012.1658325195312,358.3599257469177,1058.302993774414,370.01923084259033,1087.106704711914,376.3703155517578,1109.5076751708984,381.2876844406128,999.3087768554688,378.2738256454468,1038.8797760009766,394.72460746765137,1063.9163208007812,403.8828706741333,1084.8414611816406,410.7052516937256,978.5702514648438,394.51788425445557,1001.7595672607422,413.15820693969727,1017.3645782470703,424.43305492401123,1031.6146087646484,433.3952808380127
117,3902,168.75999450683594,258.2288146018982,151.26361846923828,237.7228331565857,128.54124069213867,223.03808212280273,110.8610725402832,210.84295749664307,99.15971755981445,199.67509746551514,113.32857131958008,240.76915740966797,91.35226249694824,235.32483100891113,77.73971557617188,233.60686540603638,66.04818820953369,232.60685205459595,112.54542350769043,256.74044609069824,88.75133514404297,257.21375942230225,74.0761661529541,258.57338190078735,62.550320625305176,260.0070118904114,116.50059700012207,271.5484070777893,95.27040481567383,277.2509765625,82.13295936584473,279.6742558479309,71.41910076141357,280.46443462371826,125.06440162658691,285.20467042922974,110.3804874420166,295.7475757598877,100.09625434875488,301.43887996673584,90.35867691040039,304.84723806381226,908.5623168945312,344.2807102203369,933.8834381103516,318.05872678756714,971.141357421875,297.9716634750366,1000.2924346923828,283.10473680496216,1019.3221282958984,267.4033856391907,1014.6208953857422,336.9197416305542,1058.0724334716797,335.9519577026367,1085.6925964355469,336.0568857192993,1107.8335571289062,337.70610094070435,1011.5747833251953,360.8910942077637,1057.5596618652344,371.8546772003174,1086.42578125,379.0797758102417,1108.4962463378906,385.46656608581543,998.6104583740234,381.28618240356445,1037.6223754882812,397.3064374923706,1061.5518188476562,405.69969177246094,1081.1361694335938,412.1451473236084,977.7658081054688,398.037371635437,999.3153381347656,417.6924705505371,1014.2547607421875,429.6230220794678,1028.0687713623047,439.4488334655762
118,3935,167.85852432250977,257.53931522369385,149.45767402648926,237.22982168197632,126.49505615234375,222.66437530517578,108.4865951538086,210.8256196975708,96.22817039489746,200.10356426239014,111.67963027954102,240.70654392242432,89.59617614746094,235.21812200546265,75.8861780166626,233.45848560333252,64.15058135986328,232.32891082763672,111.07853889465332,256.4462184906006,86.94730758666992,256.75928592681885,72.10124015808105,258.1883668899536,60.3494930267334,259.5735454559326,115.10638236999512,271.2532138824463,93.31923484802246,276.82905435562134,79.96139526367188,279.19358253479004,69.03126239776611,279.8399090766907,123.67756843566895,285.07006645202637,108.64538192749023,295.72674036026,98.09964179992676,301.5552234649658,88.13690185546875,305.1574730873108,906.6706085205078,344.5869541168213,932.2727966308594,318.8247013092041,969.9061584472656,298.7591600418091,999.4454193115234,283.8961172103882,1018.40576171875,267.6236915588379,1014.6991729736328,337.13528394699097,1056.6651153564453,336.1390256881714,1083.520278930664,335.961549282074,1105.4241943359375,337.40262508392334,1011.5060424804688,361.16137504577637,1056.0945129394531,371.8088436126709,1083.5733795166016,379.1636323928833,1105.660629272461,386.1843681335449,998.6585998535156,381.7298412322998,1036.3607788085938,396.29273414611816,1060.1899719238281,404.69547271728516,1080.1952362060547,411.3929271697998,978.0043792724609,399.1799068450928,1000.4988098144531,418.5083770751953,1015.0644683837891,431.00661277770996,1028.4071350097656,441.600866317749
119,3968,165.60596466064453,256.4946484565735,147.0720100402832,236.2208390235901,124.38362121582031,221.83613061904907,106.4885425567627,209.89821910858154,94.21104431152344,199.03141021728516,109.28363800048828,239.27744150161743,87.13889122009277,233.7898564338684,73.43008041381836,231.95730686187744,61.62494659423828,230.8865475654602,108.70275497436523,255.21909713745117,84.67240333557129,255.45498132705688,70.06418228149414,256.6676616668701,58.40898036956787,257.9034090042114,112.7863597869873,270.1210427284241,91.32328033447266,275.51485776901245,78.28083992004395,277.9907727241516,67.71323204040527,278.81916761398315,121.39384269714355,283.89047384262085,106.58561706542969,294.6469044685364,96.15537643432617,300.77849864959717,86.20474815368652,304.69297885894775,907.1639251708984,344.31090116500854,932.9185485839844,317.1420121192932,971.6100311279297,297.03922033309937,1001.2865447998047,281.78412437438965,1019.5139312744141,265.1225423812866,1015.609130859375,335.5009174346924,1058.5551452636719,335.2637028694153,1086.2870788574219,335.64255952835083,1108.5072326660156,337.0663833618164,1012.0158386230469,359.76036071777344,1057.4491119384766,370.89032649993896,1085.472183227539,377.6142168045044,1107.4781799316406,383.1364345550537,999.0977478027344,380.3993797302246,1038.7579345703125,395.2960252761841,1064.057388305664,403.1366157531738,1085.0935363769531,408.81444454193115,978.6496734619141,397.7231454849243,1001.3553619384766,417.65625,1016.2885284423828,430.4457092285156,1029.8048400878906,440.9333610534668
120,4002,163.12091827392578,253.7334108352661,145.84360122680664,233.3813238143921,123.62015724182129,219.08203840255737,105.96683502197266,207.58224964141846,93.82333755493164,197.0883321762085,106.96089744567871,235.60918807983398,84.15646553039551,230.29918670654297,70.68752765655518,228.65456342697144,59.04019832611084,227.91266441345215,106.08304023742676,252.08636283874512,81.71786308288574,252.4274754524231,67.20026969909668,253.71671676635742,56.133689880371094,255.17691135406494,110.38982391357422,267.2054386138916,88.57083320617676,272.8241729736328,75.60303211212158,275.34600734710693,65.63432216644287,276.40910625457764,119.36310768127441,280.81809997558594,103.85663986206055,291.5276026725769,93.32318305969238,297.5639247894287,83.5661792755127,301.33824348449707,910.5661773681641,338.43645572662354,936.6874694824219,312.0255374908447,973.3596038818359,292.5026607513428,1001.7523956298828,276.71290397644043,1020.8149719238281,260.7870411872864,1016.5115356445312,330.81162214279175,1060.0482177734375,331.3386011123657,1087.807846069336,331.6979956626892,1110.4886627197266,332.5787901878357,1013.0736541748047,355.0636625289917,1059.3804931640625,367.38006591796875,1088.4507751464844,373.5909032821655,1111.6275024414062,377.97886848449707,1000.5590057373047,375.20280361175537,1040.6188201904297,390.94831466674805,1066.6618347167969,399.10184383392334,1088.298568725586,404.7458553314209,980.4993438720703,391.56891345977783,1003.1125640869141,412.36860752105713,1017.6985931396484,425.8596897125244,1030.7198333740234,436.53003215789795
121,4035,159.92788314819336,249.8401951789856,142.21747398376465,229.54220294952393,119.75627899169922,214.21475172042847,101.69927597045898,201.71709537506104,89.10154342651367,190.2371120452881,104.43315505981445,231.62981986999512,82.0295524597168,225.53998231887817,68.70023250579834,223.73358964920044,56.989688873291016,222.89133310317993,103.93913269042969,247.88211822509766,80.0166130065918,247.8398036956787,65.33831596374512,248.90998363494873,53.61008644104004,250.30346632003784,108.47476959228516,262.729754447937,86.70269012451172,267.4310231208801,73.45545291900635,269.4060945510864,62.841620445251465,270.0274872779846,117.57741928100586,276.2220811843872,102.21582412719727,285.96498012542725,91.39516830444336,291.51700258255005,81.30138397216797,294.9624180793762,912.2721862792969,334.7635889053345,936.4744567871094,308.03505420684814,974.014892578125,287.3885250091553,1002.9242706298828,270.2270221710205,1022.3564147949219,253.8119888305664,1019.3607330322266,324.53965187072754,1062.665786743164,325.1582336425781,1090.6854248046875,324.90177154541016,1113.0292510986328,325.21074056625366,1017.5267028808594,347.31924533843994,1064.3985748291016,357.38832235336304,1093.1285858154297,361.98431968688965,1116.181869506836,365.3776788711548,1006.1753082275391,367.1039915084839,1049.0492248535156,383.48499298095703,1075.5812072753906,392.33246326446533,1098.5985565185547,399.3014430999756,986.2954711914062,383.3755159378052,1010.7270812988281,404.36678409576416,1026.7794036865234,417.99566745758057,1041.588134765625,429.31819438934326
122,4068,158.29504013061523,243.6314606666565,140.50738334655762,223.18257808685303,118.24463844299316,207.93786764144897,100.26491165161133,195.39369106292725,87.5173568725586,183.68269443511963,102.53901481628418,225.12048482894897,80.6187629699707,218.4445095062256,67.36642360687256,215.91402769088745,55.45013427734375,214.40242052078247,101.98497772216797,241.46655321121216,78.45056533813477,241.349458694458,64.05278205871582,242.0377779006958,52.44420051574707,243.0068063735962,106.60640716552734,256.36399269104004,85.1702880859375,260.3891944885254,72.16136455535889,262.4502682685852,61.7031192779541,263.1668472290039,115.82314491271973,269.7864532470703,100.36039352416992,279.09955501556396,89.63380813598633,284.4656252861023,79.76365089416504,287.8560447692871,916.1117553710938,327.6987361907959,941.0830688476562,299.669930934906,977.0426177978516,277.3455834388733,1005.6588745117188,258.96395444869995,1024.989242553711,241.17784023284912,1023.5297393798828,313.0988931655884,1067.5566101074219,311.9136142730713,1095.4109191894531,310.28424739837646,1117.900390625,309.7123146057129,1021.3964080810547,336.2301778793335,1069.2106628417969,344.7825622558594,1098.0933380126953,348.7388205528259,1121.0292053222656,352.35267877578735,1010.1219940185547,356.85417652130127,1052.3653411865234,371.7662715911865,1079.2830657958984,378.835973739624,1102.1763610839844,384.88373279571533,990.7015228271484,374.71421241760254,1016.8145751953125,393.72673988342285,1034.8507690429688,405.63390254974365,1051.6252136230469,415.9065914154053
123,4102,156.0114288330078,236.51689052581787,138.22360038757324,216.09096765518188,116.59453392028809,200.8864688873291,98.81643295288086,188.46998691558838,85.9053897857666,177.1334159374237,101.91001892089844,217.86431550979614,79.73571300506592,209.78451490402222,66.34685039520264,206.461923122406,54.878082275390625,204.21648502349854,100.52714347839355,233.88242483139038,76.26394271850586,231.84534072875977,61.234660148620605,231.7553687095642,49.98730182647705,232.2805666923523,104.29591178894043,248.89983415603638,82.0939826965332,251.8703269958496,68.65472316741943,252.81920671463013,58.60837936401367,252.65827417373657,112.61558532714844,262.4719190597534,97.22381591796875,271.79802417755127,86.50969505310059,276.8374013900757,77.00804710388184,279.8682975769043,922.6033782958984,316.04543924331665,946.1640167236328,287.2871160507202,982.9117584228516,262.94145584106445,1010.5892181396484,243.9846110343933,1026.3541412353516,224.96845722198486,1029.1697692871094,299.51672315597534,1074.5819854736328,294.78092908859253,1103.0870819091797,291.38550996780396,1125.0511932373047,289.7530746459961,1027.9257202148438,323.0687713623047,1077.157211303711,328.5647249221802,1107.0262145996094,331.3048481941223,1129.6977233886719,334.4276690483093,1017.9467010498047,344.8249411582947,1061.832275390625,359.4491386413574,1090.7539367675781,366.00553035736084,1114.497299194336,371.5968418121338,1000.2996063232422,364.07652854919434,1028.1449890136719,383.53297233581543,1047.5630187988281,395.21268367767334,1065.2467346191406,404.4316291809082
124,4135,151.47293090820312,228.72058868408203,134.41322326660156,207.89454460144043,114.32052612304688,191.95619344711304,97.96113014221191,178.69735836982727,85.48186302185059,167.05501556396484,99.29534912109375,207.28194952011108,77.72555351257324,199.13357019424438,64.16305541992188,195.31047821044922,52.57983684539795,192.37569093704224,97.99814224243164,223.67764949798584,74.35532569885254,222.01107501983643,59.14073467254639,221.03929996490479,47.40211486816406,220.4111909866333,101.73473358154297,239.0688943862915,80.47089576721191,242.1932816505432,66.81010723114014,242.80448198318481,56.397085189819336,242.41989612579346,109.78031158447266,253.06092739105225,93.60757827758789,261.7558979988098,82.46421813964844,266.5688753128052,72.4689769744873,269.845290184021,929.3815612792969,309.2707586288452,948.9688873291016,276.8374443054199,984.7135162353516,248.55181217193604,1011.9207763671875,227.30082035064697,1027.2872161865234,207.4542760848999,1034.535903930664,283.7196707725525,1080.6958770751953,277.1980619430542,1109.2723846435547,273.19380283355713,1131.1930847167969,270.5376648902893,1036.4117431640625,310.88210105895996,1086.4933013916016,316.1605167388916,1116.9427490234375,317.77733087539673,1140.4378509521484,319.5905900001526,1030.1849365234375,335.4289484024048,1076.5166473388672,348.6832880973816,1105.8384704589844,353.3560824394226,1130.1360321044922,357.5922989845276,1017.1668243408203,357.7500557899475,1052.6966857910156,373.86547565460205,1075.8393859863281,382.40631580352783,1096.8867492675781,388.8985061645508
125,4168,147.77807235717773,218.80534172058105,132.9899787902832,196.47749662399292,113.79018783569336,179.991352558136,98.2260799407959,166.43207788467407,86.73942565917969,154.57823753356934,97.41320610046387,195.01431941986084,75.69046020507812,186.3783359527588,62.63619422912598,181.7725968360901,51.34117603302002,178.17440271377563,95.2040958404541,211.08808994293213,71.9955062866211,207.70764827728271,56.70639991760254,205.82063913345337,45.02096176147461,204.9524188041687,97.75291442871094,226.1387586593628,77.08375930786133,227.23522424697876,63.58494758605957,227.29560613632202,53.243818283081055,227.3564600944519,104.55174446105957,239.66228485107422,89.24458503723145,246.37081146240234,78.64874839782715,250.7809853553772,69.39521789550781,254.2647886276245,933.5501098632812,301.0009717941284,949.9234771728516,263.61878871917725,984.4412994384766,230.58708429336548,1012.7406311035156,206.95834636688232,1029.178466796875,185.24049997329712,1036.7145538330078,263.80815267562866,1082.8789520263672,252.76532649993896,1111.7835235595703,246.96555376052856,1134.62158203125,243.70323657989502,1042.682113647461,293.5425853729248,1092.691650390625,292.2489666938782,1123.0201721191406,290.1164388656616,1146.9892120361328,290.29181241989136,1039.9137878417969,321.7274737358093,1086.4794921875,329.10749673843384,1114.9810028076172,329.63228702545166,1138.1230926513672,331.03952407836914,1030.1810455322266,348.1115484237671,1068.4129333496094,359.46521043777466,1092.3981475830078,363.50210666656494,1114.1093444824219,366.0970687866211
126,4202,145.26681900024414,206.69023275375366,132.41682052612305,185.04158735275269,114.44816589355469,168.03784132003784,98.84279251098633,154.001305103302,87.46726036071777,140.91299414634705,96.73065185546875,178.02591562271118,74.70809936523438,167.2068178653717,60.71744918823242,161.95199489593506,49.32554244995117,158.6249828338623,93.84740829467773,193.6684513092041,70.60646057128906,188.9576768875122,55.2984094619751,186.27954483032227,44.104719161987305,185.4183840751648,96.00567817687988,209.12696599960327,74.9346113204956,209.73608493804932,61.170549392700195,209.7995138168335,50.7835054397583,210.4271936416626,102.45128631591797,223.46195697784424,85.48638343811035,228.901948928833,74.12285327911377,232.37034559249878,64.41515445709229,235.38201570510864,937.8175354003906,281.6751194000244,952.9315185546875,245.53911209106445,982.9348754882812,211.035475730896,1009.5989227294922,185.69593906402588,1024.2655944824219,161.05303645133972,1038.4367370605469,241.29233837127686,1083.9656829833984,226.55683994293213,1112.1216583251953,217.74966716766357,1135.5068969726562,212.6559591293335,1045.6798553466797,269.4123601913452,1096.2469482421875,265.08366107940674,1127.8231811523438,260.34499168395996,1154.3802642822266,258.79568338394165,1043.2655334472656,296.87105655670166,1091.8585205078125,301.3960289955139,1122.960205078125,299.801230430603,1149.395523071289,299.52897548675537,1033.812255859375,323.3935546875,1074.646987915039,332.6913785934448,1101.4611053466797,335.945348739624,1126.7752838134766,337.91147232055664
127,4235,942.0452117919922,255.90505599975586,955.1620483398438,220.5960488319397,983.7057495117188,187.37740516662598,1007.4676513671875,161.6088330745697,1021.5362548828125,138.21534633636475,1043.3203125,213.5144591331482,1085.6517028808594,195.88481426239014,1112.6319122314453,184.83986377716064,1134.9632263183594,177.5114893913269,1052.6760864257812,239.5228099822998,1101.125259399414,233.1454610824585,1131.1846923828125,227.09680080413818,1155.009765625,223.84360313415527,1050.8958435058594,264.8418116569519,1095.7234191894531,268.5789656639099,1123.174819946289,266.69034719467163,1145.052261352539,265.01808643341064,1040.2696228027344,289.01121854782104,1074.4921875,298.74645709991455,1094.8157501220703,302.8646993637085,1111.6130828857422,304.5509934425354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
